ecosystem,library,test_name,iteration,outcome,leak_probability,samples,elapsed_sec,timestamp
Rust,dalek,dalek::x25519::x25519_scalar_clamping_constant_time,10,PASS,0.1,6000,1,2026-02-06T01:05:34-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,1,PASS,0.9,6000,0,2026-02-06T01:05:34-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,2,PASS,0.0,6000,1,2026-02-06T01:05:35-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,3,PASS,0.0,6000,0,2026-02-06T01:05:35-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,4,PASS,1.4,6000,1,2026-02-06T01:05:36-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,5,PASS,0.1,6000,1,2026-02-06T01:05:37-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,6,PASS,0.1,6000,0,2026-02-06T01:05:37-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,7,PASS,0.1,6000,1,2026-02-06T01:05:38-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,8,PASS,0.0,6000,1,2026-02-06T01:05:39-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,9,PASS,0.0,6000,0,2026-02-06T01:05:39-03:00
Rust,dalek,dalek::x25519::x25519_scalar_mult_constant_time,10,PASS,0.0,6000,1,2026-02-06T01:05:40-03:00
Rust,pqcrypto,pqcrypto::dilithium::pqcrypto_dilithium3_keypair_ct,1,INCONCLUSIVE,0.0,6000,1,2026-02-06T01:05:41-03:00
